aqi,pm25,pm10,co,no2,o3,t,h,p,w,temp_sensor,humidity_sensor,mq135_raw
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,767.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,767.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,765.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,765.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,765.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,767.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,765.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,766.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,765.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,765.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,765.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,765.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,765.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,765.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,763.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,765.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,765.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,765.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,764.0
51,51,61.199999999999996,0.1,21.8,98.8,33.0,75.0,1000,1.5,33.6,68.4,764.0
51,51,61.199999999999996,0.1,21.8,98.8,33.0,75.0,1000,1.5,33.6,68.4,764.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,764.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,763.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,763.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,763.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,762.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,763.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,763.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,763.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,761.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,762.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,761.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,760.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,761.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,761.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,761.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,759.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,759.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,759.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,757.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,757.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,755.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,755.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,755.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,752.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,755.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,751.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,753.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,751.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,749.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,749.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,748.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,749.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,748.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,748.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,747.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,747.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,747.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,746.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,745.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,744.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,745.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,745.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,744.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,745.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,743.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,743.0
51,51,61.199999999999996,0.1,21.8,98.7,33.0,75.0,1000,1.5,33.6,68.5,743.0
51,51,61.199999999999996,0.1,21.8,98.7,33.0,75.0,1000,1.5,33.6,68.5,743.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,744.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,743.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,743.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,742.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,739.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,741.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,741.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,741.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,738.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,739.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,738.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,735.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,736.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,734.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,735.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,733.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,733.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,732.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,733.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,733.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,733.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,733.0
51,51,61.199999999999996,0.1,21.8,98.8,33.0,75.0,1000,1.5,33.6,68.4,733.0
51,51,61.199999999999996,0.1,21.8,98.8,33.0,75.0,1000,1.5,33.6,68.4,733.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,732.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,733.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,731.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,731.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,731.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,731.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,729.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,731.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,731.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,729.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,729.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,729.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,729.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,729.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,731.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,729.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,728.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,730.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,729.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,730.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,727.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,728.0
51,51,61.199999999999996,0.1,21.8,98.7,33.0,75.0,1000,1.5,33.6,68.5,729.0
51,51,61.199999999999996,0.1,21.8,98.7,33.0,75.0,1000,1.5,33.6,68.5,727.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,725.0
51,51,61.199999999999996,0.1,21.75,98.6,33.0,75.0,1000,1.5,33.5,68.4,727.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,727.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,726.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,728.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,727.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,726.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,724.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,724.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,727.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,727.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,723.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,724.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,723.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,725.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,723.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,723.0
51,51,61.199999999999996,0.1,21.75,98.5,33.0,75.0,1000,1.5,33.5,68.5,722.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,723.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,724.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,724.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,723.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,720.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,719.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,721.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,719.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,723.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,723.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,723.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,719.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,721.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,722.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,717.0
51,51,61.199999999999996,0.1,21.75,98.4,33.0,75.0,1000,1.5,33.5,68.6,719.0
51,51,61.199999999999996,0.1,21.75,98.3,33.0,75.0,1000,1.5,33.5,68.7,718.0
51,51,61.199999999999996,0.1,21.75,98.3,33.0,75.0,1000,1.5,33.5,68.7,717.0
51,51,61.199999999999996,0.1,21.75,98.3,33.0,75.0,1000,1.5,33.5,68.7,717.0
51,51,61.199999999999996,0.1,21.75,98.3,33.0,75.0,1000,1.5,33.5,68.7,716.0
51,51,61.199999999999996,0.1,21.75,98.3,33.0,75.0,1000,1.5,33.5,68.7,717.0
51,51,61.199999999999996,0.1,21.75,98.3,33.0,75.0,1000,1.5,33.5,68.7,716.0
51,51,61.199999999999996,0.1,21.75,98.3,33.0,75.0,1000,1.5,33.5,68.7,714.0
51,51,61.199999999999996,0.1,21.75,98.3,33.0,75.0,1000,1.5,33.5,68.7,716.0
51,51,61.199999999999996,0.1,21.75,98.3,33.0,75.0,1000,1.5,33.5,68.7,715.0
51,51,61.199999999999996,0.1,21.75,98.3,33.0,75.0,1000,1.5,33.5,68.7,715.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,714.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,715.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,714.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,715.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,714.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,714.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,714.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,713.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,716.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,712.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,713.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,713.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,713.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,711.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,711.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,711.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,711.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,709.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,710.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,709.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,703.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,703.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,708.0
51,51,61.199999999999996,0.1,21.75,98.2,33.0,75.0,1000,1.5,33.5,68.8,709.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,703.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,703.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,703.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,703.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,703.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,701.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,703.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,701.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,701.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,703.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,703.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,702.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,701.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,701.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,701.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,701.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,703.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,703.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,702.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,700.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,701.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,703.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,701.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,699.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,700.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,699.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,699.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,699.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,699.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,697.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,697.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,696.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,695.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,697.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,695.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,695.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,695.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,695.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,695.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,694.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,693.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,692.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,693.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,693.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,692.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,690.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,690.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,688.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,693.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,688.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,686.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,685.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,685.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,685.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,685.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,685.0
