local_time,timestamp,aqi,pm25,pm10,co,no2,o3,t,h,p,w
2025-07-16 15:46:09,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:46:20,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:46:30,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:46:41,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:46:51,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:47:02,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:47:12,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:47:23,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:47:33,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:47:44,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:47:54,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:48:05,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:48:15,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:48:25,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:48:36,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:48:46,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:48:57,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:49:07,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:49:18,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:49:28,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:49:39,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:49:49,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:50:00,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:50:10,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:50:21,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:50:31,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:50:41,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:50:52,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:51:02,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:51:13,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:51:23,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:51:34,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:51:44,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:51:55,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:52:05,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:52:16,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:52:26,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:52:37,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:52:47,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:52:58,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:53:08,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:53:19,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:53:29,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:53:39,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:53:50,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:54:01,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:54:11,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:54:22,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:54:32,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:54:42,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:54:53,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:55:03,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:55:14,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:55:24,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:55:35,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:55:45,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:55:56,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:56:06,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:56:17,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:56:27,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:56:37,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:56:48,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:56:58,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:57:09,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:57:19,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:57:30,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:57:40,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:57:51,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:58:01,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:58:11,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:58:22,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:58:32,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:58:43,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:58:54,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:59:04,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:59:15,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:59:25,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:59:35,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:59:46,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:59:56,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:00:07,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:00:17,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:00:28,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:00:38,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:00:49,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:00:59,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:01:10,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:01:20,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:01:30,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:01:41,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:01:51,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:02:02,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:02:12,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:02:23,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:02:33,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:02:44,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:02:54,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:03:05,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:03:15,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:03:26,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:03:36,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:03:46,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:03:57,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:04:08,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:04:18,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:04:28,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:04:39,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:04:49,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:05:00,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:05:11,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:05:21,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:05:32,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:05:42,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:05:53,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:06:03,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:06:14,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:06:24,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:06:35,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:06:45,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:06:56,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:07:06,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:07:17,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:07:27,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:07:37,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:07:48,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:07:58,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:08:09,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:08:19,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:08:30,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:08:40,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:08:51,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:09:01,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:09:12,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:09:22,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:09:33,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:09:43,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:09:54,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:10:04,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:10:14,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:10:25,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:10:35,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:10:46,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:10:56,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:11:07,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:11:17,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:11:28,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:11:38,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:11:49,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:11:59,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:12:10,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:12:20,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:12:30,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:12:41,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:12:51,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:13:02,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:13:12,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:13:23,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:13:33,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:13:44,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:13:54,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:14:05,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:14:15,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:14:26,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:14:36,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:14:46,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:14:57,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:15:07,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:15:18,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:15:28,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:15:38,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:15:49,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:15:59,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:16:10,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:16:20,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:16:31,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:16:41,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:16:52,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:17:02,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:17:13,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:17:23,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:17:34,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:17:44,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:17:55,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:18:05,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:18:16,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:18:26,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:18:36,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:18:47,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:18:57,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:19:08,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 16:19:18,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:19:29,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:19:39,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:19:50,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:20:00,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:20:11,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:20:21,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:20:32,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:20:42,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:20:53,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:21:03,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:21:13,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:21:24,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:21:34,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:21:45,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:21:55,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:22:06,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:22:16,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:22:27,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:22:37,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:22:48,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:22:58,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:23:09,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:23:19,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:23:30,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:23:40,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:23:51,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:24:01,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:24:11,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:24:22,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:24:32,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:24:53,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:25:04,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:25:17,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:25:29,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:25:39,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:25:55,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:26:06,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:26:16,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:26:26,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:26:37,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:26:47,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:26:58,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:27:08,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:27:19,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:27:29,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:27:40,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:27:50,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:28:01,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:28:12,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:28:22,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:28:32,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:28:43,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:28:53,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:29:04,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:29:14,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:29:25,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:29:35,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:29:46,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:29:56,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:30:07,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:30:17,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:30:28,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:30:38,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:30:49,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:30:59,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:31:10,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:31:20,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:31:31,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:31:41,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:31:52,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:32:02,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:32:13,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:32:23,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:32:34,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:32:52,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:33:02,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:33:13,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:33:23,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:33:34,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:33:44,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:33:55,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:34:05,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:34:16,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:34:26,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:34:37,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:34:48,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:34:58,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:35:08,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:35:20,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:35:30,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:35:41,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:35:51,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:36:04,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:36:15,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:36:26,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:36:37,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:36:47,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:36:58,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:37:08,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:37:19,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:37:29,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:37:39,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:37:50,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:38:02,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:38:13,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:38:25,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:38:39,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
